Content,Video title,Video publish time,Duration,Views,Watch time (hours),Subscribers,Estimated revenue (USD),Impressions,Impressions click-through rate (%)
c8dda5b6149,GoodChannel Video 0720,"Aug 13, 2024",16.7,370195,59702.6167,2014,810.67,4125192,7.44
4f6ae920402,GoodChannel Video 0721,"Aug 04, 2024",18.8,846316,174579.5262,5016,2630.52,10758133,9.23
bd8ad9d534f,GoodChannel Video 0722,"Aug 26, 2024",15.6,254133,44555.7339,1514,819.12,4105858,5.99
8025d55f446,GoodChannel Video 0723,"Aug 26, 2024",17.8,1097675,188015.2905,2966,2130.89,20613588,5.63
6904ab51bf8,GoodChannel Video 0724,"Aug 27, 2024",14.8,1715907,268456.176,10373,1799.21,28391453,7.82
ceb0e84e184,GoodChannel Video 0725,"Sep 27, 2024",10.4,1192638,123067.3061,7034,2559.56,14133353,9.58
4f0824a0ddf,GoodChannel Video 0726,"Sep 04, 2024",19.2,721785,139509.4026,5527,2696.12,7232101,11.05
23c3025c5be,GoodChannel Video 0727,"Sep 08, 2024",12.0,1132334,149481.3771,10585,2933.19,14615145,7.55
b4005445482,GoodChannel Video 0728,"Sep 11, 2024",13.2,492210,80194.7282,2717,1106.17,6939490,7.21
596482db24d,GoodChannel Video 0729,"Sep 20, 2024",15.9,1250026,218237.0234,7116,3344.09,12284343,10.42
f73e2846d8c,GoodChannel Video 0730,"Sep 07, 2024",13.2,635881,84570.7293,5987,2950.16,7378819,8.31
038332bed1c,GoodChannel Video 0731,"Sep 09, 2024",8.0,348212,30561.6956,2209,931.83,5272610,7.31
70150d20ed0,GoodChannel Video 0732,"Sep 03, 2024",12.0,583004,63261.9284,4389,1411.35,10794192,4.65
f80b820924f,GoodChannel Video 0733,"Oct 18, 2024",7.1,884798,51302.6376,6801,1238.96,40619035,2.5
44102e86d1d,GoodChannel Video 0734,"Oct 02, 2024",25.8,175975,49237.7379,983,407.7,1574466,8.75
032ee8f6a61,GoodChannel Video 0735,"Oct 15, 2024",16.1,276993,38837.8687,2546,592.6,2705616,9.73
ba313827dc6,GoodChannel Video 0736,"Oct 02, 2024",17.9,396078,85815.9514,2723,934.21,5469302,7.35
d260722c74d,GoodChannel Video 0737,"Oct 13, 2024",12.8,1259055,155890.0115,6160,1181.14,15977469,7.51
552e30eb13a,GoodChannel Video 0738,"Oct 27, 2024",19.0,548376,114534.5812,3113,968.82,4393975,8.77
53b936a7bfe,GoodChannel Video 0739,"Oct 08, 2024",11.0,191036,20976.5011,777,167.56,2146349,9.16
e02441c3f11,GoodChannel Video 0740,"Oct 21, 2024",19.5,686999,137270.2598,5309,1886.54,14080086,5.01
e13ee1f6866,GoodChannel Video 0741,"Nov 21, 2024",9.0,292945,22162.7715,2170,845.73,4292733,7.16
a39eeb732f2,GoodChannel Video 0742,"Nov 08, 2024",9.5,373634,41214.1178,2118,789.77,3272573,9.35
52ca3e21096,GoodChannel Video 0743,"Nov 18, 2024",12.4,897315,116254.4518,4229,2664.31,18667469,5.09
f7a3170662f,GoodChannel Video 0744,"Nov 07, 2024",14.4,1560286,224055.8656,7378,3007.24,16183984,10.09
3c2aef1f3de,GoodChannel Video 0745,"Dec 19, 2024",16.0,2157095,303053.893,16293,4629.62,24484934,7.39
45496a66c3b,GoodChannel Video 0746,"Dec 24, 2024",10.9,1053762,112956.2049,3800,4204.96,13321246,7.22
3d1e8ed8268,GoodChannel Video 0747,"Dec 02, 2024",15.6,496707,89897.4756,2463,703.6,8610799,5.61
8f148cbf4e9,GoodChannel Video 0748,"Dec 15, 2024",15.0,1647222,275981.635,6085,2195.75,21808684,8.14
0e2d47932d0,GoodChannel Video 0749,"Dec 11, 2024",7.7,1033578,57949.1537,10450,1442.0,13007062,8.02
1d1c0a53e49,GoodChannel Video 0750,"Dec 07, 2024",7.2,426861,27821.481,1645,411.81,12600469,3.53
6ba40c6dcd7,GoodChannel Video 0751,"Dec 17, 2024",15.8,1807858,252927.9484,9636,3133.09,29610751,6.27
49844e12867,GoodChannel Video 0752,"Dec 04, 2024",17.1,1150976,201987.5951,6159,1798.22,21542627,5.98
2728f1caec1,GoodChannel Video 0753,"Jan 09, 2025",14.2,765600,129160.157,3490,1495.79,14091113,7.03
8717325c161,GoodChannel Video 0754,"Jan 13, 2025",13.6,472931,56536.577,1771,834.8,6699012,8.29
5e9629eea79,GoodChannel Video 0755,"Jan 05, 2025",21.0,1206602,253294.7217,3736,3503.45,12699479,9.2
3388c5ab0c7,GoodChannel Video 0756,"Jan 18, 2025",18.1,619348,127813.3275,1895,1772.85,8723308,7.24
ec2291126de,GoodChannel Video 0757,"Jan 22, 2025",8.8,220984,23800.4769,1483,876.38,3575437,7.25
ec677e1e120,GoodChannel Video 0758,"Jan 18, 2025",16.8,542640,72343.9361,4653,880.45,7583573,6.57
c6851d5cb4d,GoodChannel Video 0759,"Feb 23, 2025",12.2,1911968,231058.9248,7516,5907.03,13585344,11.27
bc5fe0e81cd,GoodChannel Video 0760,"Feb 24, 2025",10.5,754370,86520.6052,5537,0.0,13560407,6.64
b024d25e595,GoodChannel Video 0761,"Feb 07, 2025",21.3,1503181,286409.4788,14163,3637.47,34648192,4.18
4c20467100f,GoodChannel Video 0762,"Feb 02, 2025",14.4,475174,61877.1316,2886,1407.04,4317928,7.56
1a4b2d984f6,GoodChannel Video 0763,"Feb 16, 2025",11.5,1263063,150888.253,11909,2517.13,26554076,4.89
47364fe0760,GoodChannel Video 0764,"Feb 24, 2025",16.4,349490,58368.6026,2690,943.19,4651629,7.1
9a7ece145cf,GoodChannel Video 0765,"Mar 03, 2025",19.0,478215,93034.1267,1310,1659.26,6018715,7.76
bb067e18dac,GoodChannel Video 0766,"Mar 17, 2025",17.1,536762,105515.2319,3445,1548.58,9646882,6.37
ab682d093e5,GoodChannel Video 0767,"Mar 10, 2025",13.0,525011,82140.2113,2818,1164.71,5273453,9.13
56949661de3,GoodChannel Video 0768,"Mar 17, 2025",13.1,641278,80283.2505,3686,1416.75,9536180,7.45
939daa5e100,GoodChannel Video 0769,"Mar 27, 2025",12.6,2042391,260797.2262,6876,2587.6,27487874,7.22
927bf95e70a,GoodChannel Video 0770,"Mar 24, 2025",17.5,741810,158027.1539,6313,1062.43,12840050,6.63
93ffdafb1ec,GoodChannel Video 0771,"Apr 04, 2025",14.0,679571,91735.5363,4376,2061.75,8662712,8.79
fe398ccf842,GoodChannel Video 0772,"Apr 09, 2025",13.0,426555,60616.6738,2285,689.49,6941763,5.73
b60a50c242e,GoodChannel Video 0773,"Apr 25, 2025",8.4,996748,84660.5089,6725,373.16,10352593,9.54
fa052d16744,GoodChannel Video 0774,"Apr 17, 2025",25.4,735966,229117.9568,5851,191.32,11003096,7.29
3e9741509a2,GoodChannel Video 0775,"Apr 19, 2025",23.3,1108762,228232.7777,9386,1485.41,21142001,5.42
0a9af6b8614,GoodChannel Video 0776,"Apr 10, 2025",9.6,582955,54002.4199,2162,300.5,5800375,10.18
3aca22729df,GoodChannel Video 0777,"Apr 03, 2025",13.4,1349899,172387.506,7457,1658.19,24714483,6.49
83fdf0b94a2,GoodChannel Video 0778,"May 10, 2025",6.5,2600949,200495.6939,8079,7048.61,57589800,4.33
b1ed0d909ff,GoodChannel Video 0779,"May 16, 2025",13.3,1110589,151711.2039,5481,1523.75,12842594,10.67
cc3a4703a1b,GoodChannel Video 0780,"May 22, 2025",7.5,714144,57192.8939,7948,1492.96,8731973,7.68
30048d586ff,GoodChannel Video 0781,"May 18, 2025",17.1,936146,160413.8458,2277,694.84,9460562,10.09
c05d7af22c2,GoodChannel Video 0782,"May 07, 2025",14.5,387906,56586.5526,1673,1070.63,3988858,9.76
fb1ea2c0e6e,GoodChannel Video 0783,"May 07, 2025",9.1,1577495,158353.9337,9493,4014.27,18837093,8.14
c4f53edd1bf,GoodChannel Video 0784,"May 01, 2025",21.3,596578,143148.1551,4456,1928.24,5660290,10.3
e2ed17392d0,GoodChannel Video 0785,"May 25, 2025",17.3,2265481,381113.9716,12023,8473.54,32340099,7.03
cb94842f349,GoodChannel Video 0786,"Jun 21, 2025",19.4,1205737,245707.3608,5641,2808.13,10078622,11.32
02b02dfe11d,GoodChannel Video 0787,"Jun 06, 2025",15.7,1021733,149392.0185,7617,1170.93,13166827,7.4
c963c366314,GoodChannel Video 0788,"Jun 26, 2025",21.3,1936005,446344.5502,11344,1820.88,37808320,4.79
52461457c5f,GoodChannel Video 0789,"Jun 19, 2025",13.0,2450933,281271.5463,9666,6983.92,39670382,7.04
8a0c8616c2f,GoodChannel Video 0790,"Jun 26, 2025",9.2,866609,89880.4904,4446,1712.31,16910761,5.01
ce0a49d58bd,GoodChannel Video 0791,"Jun 08, 2025",10.4,2249146,233265.4152,6309,2895.23,25927888,7.63
c54471439aa,GoodChannel Video 0792,"Jul 07, 2025",20.6,845770,125485.2093,5421,1823.41,12249995,7.44
d8e47045b75,GoodChannel Video 0793,"Jul 21, 2025",16.9,477784,74733.7853,3055,963.93,4752995,9.74
f705a2bcc83,GoodChannel Video 0794,"Jul 23, 2025",14.4,998048,161227.359,8822,2742.45,12377113,9.12
39011460af1,GoodChannel Video 0795,"Jul 09, 2025",18.0,847844,186127.8942,5073,1519.17,13532014,7.56
32c1bcb5d55,GoodChannel Video 0796,"Jul 05, 2025",16.2,1060249,177068.9347,4953,2455.68,15929918,6.92
b27115e0bcf,GoodChannel Video 0797,"Jul 06, 2025",11.5,1465268,168668.7141,11007,3326.4,16658086,9.82
c7e197aea50,GoodChannel Video 0798,"Jul 18, 2025",15.7,965901,169185.1855,6277,2267.31,9325894,12.17
46eba796114,GoodChannel Video 0799,"Jul 20, 2025",6.0,551577,32331.7797,3036,1106.53,5559846,7.41
496a9ba5e0e,GoodChannel Video 0800,"Aug 21, 2025",19.9,1337040,274000.1389,5969,2015.97,20427979,6.49
7d447ef9b7c,GoodChannel Video 0801,"Aug 15, 2025",11.3,508747,46259.0325,3011,1516.67,6951322,7.42
4e9acc2cff6,GoodChannel Video 0802,"Aug 22, 2025",21.9,1848526,454526.7082,11694,5686.74,24432426,10.11
6c46eb0d027,GoodChannel Video 0803,"Aug 18, 2025",13.4,650527,83280.9926,4441,1350.53,7298077,8.22
0aae8e71ce3,GoodChannel Video 0804,"Aug 14, 2025",7.2,494248,37564.6696,4019,1422.21,8777834,5.91
2c92188cf81,GoodChannel Video 0805,"Aug 16, 2025",15.4,1042479,173314.5768,8905,92.56,12211372,9.48
edbb6ffc859,GoodChannel Video 0806,"Sep 16, 2025",17.6,2297657,362821.1606,8542,4570.37,54947226,4.89
5d3991696b9,GoodChannel Video 0807,"Sep 12, 2025",6.8,1384107,92039.029,8195,3007.13,17874465,8.72
04dbdcbbd9f,GoodChannel Video 0808,"Sep 11, 2025",6.0,571954,34426.9101,3288,919.75,6623810,7.51
dcd98240f02,GoodChannel Video 0809,"Sep 02, 2025",15.5,850166,136164.4489,2142,2223.52,12465937,6.68
6d102427acc,GoodChannel Video 0810,"Sep 15, 2025",18.0,1340043,239409.0116,4710,2097.61,12257485,9.61
d0250be434d,GoodChannel Video 0811,"Sep 11, 2025",18.9,514865,107484.7417,1277,389.91,7642690,6.68
b1397968230,GoodChannel Video 0812,"Sep 03, 2025",6.0,757209,46195.7817,3989,2241.42,10202803,7.79
3d4a7425db5,GoodChannel Video 0813,"Oct 10, 2025",13.2,1245715,192496.7859,5953,2152.89,12869646,10.59
b78cbd855c3,GoodChannel Video 0814,"Oct 18, 2025",12.4,579583,71849.5254,4221,1391.35,6555278,9.78
50ee54f44db,GoodChannel Video 0815,"Oct 25, 2025",7.6,931325,68154.185,931,1142.24,13535510,7.4
b1a3c638314,GoodChannel Video 0816,"Oct 08, 2025",13.3,2547285,347635.5703,20909,4251.17,30088011,8.55
e56d114ef86,GoodChannel Video 0817,"Oct 20, 2025",8.6,2201998,194120.5668,15456,4347.52,24554227,8.21
2371ecfc04a,GoodChannel Video 0818,"Oct 27, 2025",10.4,1215792,110765.6955,7484,2476.45,16768882,6.86
b63cd9fde81,GoodChannel Video 0819,"Oct 08, 2025",13.8,1522522,211136.8897,7409,1919.1,18527222,8.76
e9c2f57ff39,GoodChannel Video 0820,"Nov 20, 2025",9.9,1108649,123342.2196,5600,1603.85,15405190,5.76
2488b992bf2,GoodChannel Video 0821,"Nov 09, 2025",14.7,2240077,381233.0898,5329,8893.51,32211120,6.77
85da5dad1f0,GoodChannel Video 0822,"Nov 21, 2025",6.0,996690,58875.7648,7598,2091.74,15550090,6.21
dbe6dd788e7,GoodChannel Video 0823,"Nov 10, 2025",12.3,1395765,217513.7012,6581,2898.14,20859958,5.37
687329f680b,GoodChannel Video 0824,"Nov 03, 2025",15.2,2788059,369291.8971,14504,5460.66,26686510,8.54
78ee54f2d2f,GoodChannel Video 0825,"Nov 01, 2025",16.3,578588,94590.4149,3979,631.38,6919896,10.19
0ea10de2584,GoodChannel Video 0826,"Dec 13, 2025",8.7,934747,92520.6459,4140,3516.07,13484256,6.66
6c66c84ae88,GoodChannel Video 0827,"Dec 09, 2025",19.5,626613,121124.3547,4764,2224.38,7865296,7.5
21b6a539fd3,GoodChannel Video 0828,"Dec 27, 2025",11.4,1212878,124173.7373,6216,2940.8,17539667,6.09
03df352365e,GoodChannel Video 0829,"Dec 22, 2025",12.8,2523052,281405.1423,17459,288.42,24643022,9.52
2300421be54,GoodChannel Video 0830,"Dec 23, 2025",12.1,3000775,372338.6793,16018,2902.17,75860674,4.39
3be67aa40ed,GoodChannel Video 0831,"Dec 02, 2025",15.7,2925530,420947.4756,9546,10315.13,29169978,9.31
8b63f9cb904,GoodChannel Video 0832,"Dec 16, 2025",18.9,1462935,307362.914,8732,2732.34,17409123,8.09
2cf4cecd8bd,GoodChannel Video 0833,"Dec 16, 2025",12.4,706502,95709.2594,3598,785.48,8171364,8.58
8227717a97a,GoodChannel Video 0834,"Jan 12, 2026",16.5,922843,151380.7288,4370,3585.25,15459941,6.96
92f6d842c15,GoodChannel Video 0835,"Jan 24, 2026",20.1,529344,110169.8059,2897,608.23,7837345,8.43
4179b4b20f1,GoodChannel Video 0836,"Jan 25, 2026",9.9,1084214,125624.0908,6437,1259.06,24380441,5.28
ac0153ab451,GoodChannel Video 0837,"Jan 01, 2026",11.5,621970,61967.0195,2957,1785.03,13256304,4.33
746d29e410d,GoodChannel Video 0838,"Jan 12, 2026",14.4,767333,109860.2131,5194,606.98,12395585,7.62
e922591fba9,GoodChannel Video 0839,"Jan 20, 2026",11.1,2035605,250972.7922,10372,6478.75,30020809,7.28
c646b1503ca,GoodChannel Video 0840,"Jan 17, 2026",16.1,921628,154305.7783,3549,2232.92,10708723,8.13
47a756e6ca1,GoodChannel Video 0841,"Jan 03, 2026",10.8,1108197,122321.3398,4420,4777.61,13256735,7.74
36d279dc82c,GoodChannel Video 0842,"Jan 24, 2026",14.1,2176377,302639.2756,7058,4324.58,38310079,3.94
0adcb0b033e,GoodChannel Video 0843,"Feb 21, 2026",8.4,1483109,121856.4969,13001,3124.68,20528526,7.53
ef548cb7ec6,GoodChannel Video 0844,"Feb 11, 2026",9.8,1791224,195103.2355,9676,0.0,23277022,7.39
a2d6f3a7483,GoodChannel Video 0845,"Feb 14, 2026",18.1,2341955,373884.1991,12086,5176.38,21446114,10.9
363dc498f9a,GoodChannel Video 0846,"Feb 17, 2026",19.6,4079892,705296.8403,37098,9255.95,48733635,8.36
240075dbf3f,GoodChannel Video 0847,"Feb 06, 2026",14.9,862606,149360.527,4996,2797.36,9186730,7.76
5cc1d411237,GoodChannel Video 0848,"Feb 12, 2026",12.5,611139,74336.2144,3668,1411.18,6167511,8.87
6cbc78ee30e,GoodChannel Video 0849,"Feb 09, 2026",12.1,1843601,234287.6943,10597,2346.05,26307156,6.82
ff8189f0003,GoodChannel Video 0850,"Mar 04, 2026",8.8,1009771,90815.7574,4342,2305.35,22418230,5.01
3aef1c3fd98,GoodChannel Video 0851,"Mar 07, 2026",8.9,555779,46703.393,3853,804.39,11582931,5.58
70ef74a069f,GoodChannel Video 0852,"Mar 11, 2026",8.9,1267775,124831.0715,6103,3570.74,21354614,7.6
00d3e472b5a,GoodChannel Video 0853,"Mar 11, 2026",6.5,780612,50317.3454,2647,2703.7,10483256,7.07
10e457bc823,GoodChannel Video 0854,"Mar 03, 2026",12.2,2205369,235672.514,12218,3349.24,26138399,7.45
14959479613,GoodChannel Video 0855,"Mar 26, 2026",7.4,1940330,172375.4276,9943,3001.23,25746416,7.71
00ba99d9fc9,GoodChannel Video 0856,"Mar 21, 2026",12.2,1180169,139699.0771,7930,2741.1,14882548,6.0
fe82809fe57,GoodChannel Video 0857,"Apr 16, 2026",16.0,2766046,554174.5558,21858,7843.79,37539778,8.88
056d1c6149c,GoodChannel Video 0858,"Apr 12, 2026",12.8,1073819,139342.1967,1385,4027.66,11382779,8.62
914efea0b74,GoodChannel Video 0859,"Apr 22, 2026",14.8,2882953,379658.9121,31121,9163.18,42069749,8.04
150d07fa7ea,GoodChannel Video 0860,"Apr 10, 2026",18.7,679963,103696.3391,4842,1821.59,11429100,6.98
f13fd837c5d,GoodChannel Video 0861,"Apr 04, 2026",6.7,3134061,186156.5498,11986,8033.13,45679467,6.49
d90f1963adc,GoodChannel Video 0862,"Apr 12, 2026",16.0,897988,153737.0129,4890,2003.22,15820664,5.32
4a39becf9ae,GoodChannel Video 0863,"Apr 08, 2026",17.3,1090330,205624.1636,3357,1524.77,19576644,5.62
16dda1083ac,GoodChannel Video 0864,"Apr 16, 2026",12.2,850836,87905.2435,4537,1737.33,7830580,8.77
17418171c44,GoodChannel Video 0865,"May 09, 2026",11.4,1085524,149156.2988,7573,1599.63,12855978,7.77
0f2519121b2,GoodChannel Video 0866,"May 17, 2026",13.5,2628658,368323.1608,23614,8837.03,44719853,6.42
b08df35bb81,GoodChannel Video 0867,"May 27, 2026",12.0,1780706,221851.7651,9240,3180.96,29821678,7.18
386dea5859d,GoodChannel Video 0868,"May 27, 2026",15.2,858448,137006.6216,7126,225.75,7653089,9.48
aef36d0de7a,GoodChannel Video 0869,"May 12, 2026",11.3,1456417,175301.9258,11644,3884.5,18564838,8.53
4964a04000d,GoodChannel Video 0870,"May 22, 2026",15.1,3970636,801628.6344,19263,14079.83,34096235,9.12
17d97f094fa,GoodChannel Video 0871,"Jun 23, 2026",10.2,1981552,220189.9683,15599,500.01,33460129,7.04
0471bf6b2eb,GoodChannel Video 0872,"Jun 04, 2026",14.6,1588371,241648.8008,13283,236.95,16453030,9.23
afc2dd3f970,GoodChannel Video 0873,"Jun 19, 2026",11.7,850395,114526.1276,4873,2541.12,12036517,8.11
56f8bbeb0eb,GoodChannel Video 0874,"Jun 26, 2026",12.7,959375,124814.6279,3749,655.85,16610080,6.36
5269cdea724,GoodChannel Video 0875,"Jun 08, 2026",10.8,1684442,187248.8711,9532,4281.46,14590444,9.73
5a26978880a,GoodChannel Video 0876,"Jun 15, 2026",7.7,1921507,150167.2883,13137,4823.63,20076775,9.36
c32d1dcb35b,GoodChannel Video 0877,"Jun 10, 2026",15.2,818433,131638.8833,2465,1716.03,10051463,9.28
7b0017e7860,GoodChannel Video 0878,"Jul 17, 2026",11.6,674295,65576.8934,4520,1449.16,8003178,8.59
9e7c37e2c8d,GoodChannel Video 0879,"Jul 26, 2026",11.4,942002,111534.0255,5931,1910.71,14415862,6.11
ea2dde57aa2,GoodChannel Video 0880,"Jul 16, 2026",11.6,5814262,955654.9377,39781,5570.16,88749055,6.11
a143c181307,GoodChannel Video 0881,"Jul 19, 2026",9.4,2413430,275831.3905,17215,7422.96,32106381,7.12
f25a9498897,GoodChannel Video 0882,"Jul 11, 2026",11.2,2048915,285928.3559,15779,4898.51,21516290,9.68
93558015d56,GoodChannel Video 0883,"Jul 26, 2026",13.5,735565,98145.5118,4910,1632.35,10290301,7.34
766365d9468,GoodChannel Video 0884,"Jul 07, 2026",15.7,1604801,255405.4456,9369,3035.85,38691101,5.04
1b43ab59e94,GoodChannel Video 0885,"Aug 16, 2026",18.5,1948044,376400.6318,10947,4878.48,28642615,7.31
740819722cc,GoodChannel Video 0886,"Aug 16, 2026",14.0,1706989,266916.1746,7148,2875.75,18405515,8.59
8730f08959d,GoodChannel Video 0887,"Aug 12, 2026",8.7,2667186,274137.3852,12959,5416.18,42453332,5.76
be3f71f2603,GoodChannel Video 0888,"Aug 02, 2026",16.3,2430543,413591.16,12034,3564.46,29301145,8.83
b1684d905ea,GoodChannel Video 0889,"Aug 15, 2026",16.1,1041948,150881.7739,6622,1902.66,13265502,7.57
cd122d046c8,GoodChannel Video 0890,"Aug 04, 2026",7.1,645531,42580.7126,4713,1382.09,9352928,6.83
25c151c6d0b,GoodChannel Video 0891,"Aug 05, 2026",12.3,989550,133088.5647,4083,2994.78,10896398,7.71
080f777f162,GoodChannel Video 0892,"Sep 08, 2026",8.5,1095248,114428.4789,6662,4221.05,15259396,8.19
a6d825a3928,GoodChannel Video 0893,"Sep 06, 2026",17.4,947010,148668.4486,6566,964.82,8246940,8.26
cd61d785b6f,GoodChannel Video 0894,"Sep 15, 2026",16.6,1206867,184731.02,6997,2766.0,19774429,5.76
0ee45457347,GoodChannel Video 0895,"Sep 12, 2026",19.7,1070453,219670.4389,8956,3444.95,9362723,10.0
45193686b28,GoodChannel Video 0896,"Sep 20, 2026",15.2,2004515,381556.4437,13918,5431.68,32975506,6.53
d8f62bc05b5,GoodChannel Video 0897,"Sep 03, 2026",7.2,2048028,188410.1168,11251,3141.35,33564578,5.67
61c9ea1044d,GoodChannel Video 0898,"Sep 05, 2026",9.2,1243181,97446.251,8812,2291.41,12818253,9.75
ef1884e9ed7,GoodChannel Video 0899,"Oct 10, 2026",17.2,4400561,816676.5425,18858,10751.74,72022685,5.97
a070ce8e093,GoodChannel Video 0900,"Oct 10, 2026",12.0,1702358,197144.1332,8324,3563.5,22755282,7.63
e87dc33230a,GoodChannel Video 0901,"Oct 23, 2026",11.2,1980333,222830.8832,8491,7260.45,42678049,4.23
992060d520a,GoodChannel Video 0902,"Oct 20, 2026",13.7,1270387,176487.3945,5242,2477.68,14523340,7.47
629339d90dc,GoodChannel Video 0903,"Oct 18, 2026",8.5,3707129,376093.1003,27232,6644.72,47738144,8.99
8507404f5c9,GoodChannel Video 0904,"Oct 19, 2026",17.6,1717055,381550.6381,9764,5842.18,13694175,11.99
a693d1fa2f1,GoodChannel Video 0905,"Oct 15, 2026",8.9,1269152,125625.9733,7116,2851.95,19179284,5.64
f488267765c,GoodChannel Video 0906,"Oct 25, 2026",6.0,3362953,223115.0725,29398,7081.13,52066328,6.87
229f4359b15,GoodChannel Video 0907,"Oct 10, 2026",13.2,1850557,242650.4799,6134,5189.59,33401912,5.64
8f7fe5f8f4c,GoodChannel Video 0908,"Nov 13, 2026",11.1,3407421,373049.9662,23599,11634.25,46318359,7.43
bc2d2577097,GoodChannel Video 0909,"Nov 18, 2026",15.7,2410584,383181.1053,10964,2993.74,43009107,5.02
7ea2af3ea4c,GoodChannel Video 0910,"Nov 04, 2026",7.6,1499832,119053.5034,7698,4771.74,18401256,7.38
a6e84932dd1,GoodChannel Video 0911,"Nov 04, 2026",15.8,1931332,271080.7957,11170,2953.75,38388599,4.98
9c3432cb718,GoodChannel Video 0912,"Nov 20, 2026",7.6,1741120,125441.522,10509,4119.02,22633866,8.53
eb369f36aed,GoodChannel Video 0913,"Nov 17, 2026",7.1,1046379,60163.8344,5059,0.0,8065709,12.55
59bbd9a8f76,GoodChannel Video 0914,"Dec 18, 2026",9.4,1389423,114252.2248,7703,2115.95,11979251,9.16
7e4d3370fbd,GoodChannel Video 0915,"Dec 12, 2026",7.9,2025181,170025.8053,12988,1819.27,29851095,7.23
d6f3c786e1e,GoodChannel Video 0916,"Dec 03, 2026",11.7,1642398,228398.8114,14599,4726.01,15986218,9.39
4cd077aad92,GoodChannel Video 0917,"Dec 15, 2026",6.0,3258105,228767.6651,13935,5924.08,38526800,7.7
bf31c958c57,GoodChannel Video 0918,"Dec 26, 2026",8.5,1694813,170737.24,14011,3740.39,18368559,9.46
f641785e7c1,GoodChannel Video 0919,"Dec 19, 2026",8.6,2739075,252036.1607,24485,4608.45,55880001,4.71
551ae7de0e2,GoodChannel Video 0920,"Dec 20, 2026",12.8,2183194,262508.9877,13624,5677.81,34034386,7.22
